seasonId,scoringPeriodId,matchupId,proTeam,opponent,isHome,date
2023,14,401547583,Buf,KC,FALSE,2023-12-10T21:25:00Z
2023,14,401547583,KC,Buf,TRUE,2023-12-10T21:25:00Z
2023,14,401547584,Den,LAC,FALSE,2023-12-10T21:25:00Z
2023,14,401547584,LAC,Den,TRUE,2023-12-10T21:25:00Z
2023,14,401547590,Dal,Phi,TRUE,2023-12-11T01:20:00Z
2023,14,401547590,Phi,Dal,FALSE,2023-12-11T01:20:00Z
2023,14,401547591,GB,NYG,FALSE,2023-12-12T01:15:00Z
2023,14,401547591,NYG,GB,TRUE,2023-12-12T01:15:00Z
2023,14,401547592,Ten,Mia,FALSE,2023-12-12T01:15:00Z
2023,14,401547592,Mia,Ten,TRUE,2023-12-12T01:15:00Z
2023,15,401547593,LV,LAC,TRUE,2023-12-15T01:15:00Z
2023,15,401547593,LAC,LV,FALSE,2023-12-15T01:15:00Z
2023,15,401547603,Atl,Car,FALSE,2023-12-17T08:01:00Z
2023,15,401547603,Car,Atl,TRUE,2023-12-17T08:01:00Z
2023,15,401547604,Cin,Min,TRUE,2023-12-17T08:01:00Z
2023,15,401547604,Min,Cin,FALSE,2023-12-17T08:01:00Z
2023,15,401547605,Chi,Cle,FALSE,2023-12-17T08:01:00Z
2023,15,401547605,Cle,Chi,TRUE,2023-12-17T08:01:00Z
2023,15,401547606,Den,Det,FALSE,2023-12-17T08:01:00Z
2023,15,401547606,Det,Den,TRUE,2023-12-17T08:01:00Z
2023,15,401547607,Ind,Pit,TRUE,2023-12-17T08:01:00Z
2023,15,401547607,Pit,Ind,FALSE,2023-12-17T08:01:00Z
2023,15,401547594,Mia,NYJ,TRUE,2023-12-17T18:00:00Z
2023,15,401547594,NYJ,Mia,FALSE,2023-12-17T18:00:00Z
2023,15,401547595,Ten,Hou,TRUE,2023-12-17T18:00:00Z
2023,15,401547595,Hou,Ten,FALSE,2023-12-17T18:00:00Z
2023,15,401547598,GB,TB,TRUE,2023-12-17T18:00:00Z
2023,15,401547598,TB,GB,FALSE,2023-12-17T18:00:00Z
2023,15,401547599,NO,NYG,TRUE,2023-12-17T18:00:00Z
2023,15,401547599,NYG,NO,FALSE,2023-12-17T18:00:00Z
2023,15,401547596,Ari,SF,TRUE,2023-12-17T21:05:00Z
2023,15,401547596,SF,Ari,FALSE,2023-12-17T21:05:00Z
2023,15,401547597,LAR,Wsh,TRUE,2023-12-17T21:05:00Z
2023,15,401547597,Wsh,LAR,FALSE,2023-12-17T21:05:00Z
2023,15,401547600,Buf,Dal,TRUE,2023-12-17T21:25:00Z
2023,15,401547600,Dal,Buf,FALSE,2023-12-17T21:25:00Z
2023,15,401547601,Phi,Sea,FALSE,2023-12-17T21:25:00Z
2023,15,401547601,Sea,Phi,TRUE,2023-12-17T21:25:00Z
2023,15,401547602,Jax,Bal,TRUE,2023-12-18T01:20:00Z
2023,15,401547602,Bal,Jax,FALSE,2023-12-18T01:20:00Z
2023,15,401547608,KC,NE,FALSE,2023-12-19T01:15:00Z
2023,15,401547608,NE,KC,TRUE,2023-12-19T01:15:00Z
2023,16,401547609,LAR,NO,TRUE,2023-12-22T01:15:00Z
2023,16,401547609,NO,LAR,FALSE,2023-12-22T01:15:00Z
2023,16,401547610,Cin,Pit,FALSE,2023-12-23T21:30:00Z
2023,16,401547610,Pit,Cin,TRUE,2023-12-23T21:30:00Z
2023,16,401547611,Buf,LAC,FALSE,2023-12-24T01:00:00Z
2023,16,401547611,LAC,Buf,TRUE,2023-12-24T01:00:00Z
2023,16,401547612,Cle,Hou,FALSE,2023-12-24T18:00:00Z
2023,16,401547612,Hou,Cle,TRUE,2023-12-24T18:00:00Z
2023,16,401547613,NYJ,Wsh,TRUE,2023-12-24T18:00:00Z
2023,16,401547613,Wsh,NYJ,FALSE,2023-12-24T18:00:00Z
2023,16,401547614,Ten,Sea,TRUE,2023-12-24T18:00:00Z
2023,16,401547614,Sea,Ten,FALSE,2023-12-24T18:00:00Z
2023,16,401547616,Atl,Ind,TRUE,2023-12-24T18:00:00Z
2023,16,401547616,Ind,Atl,FALSE,2023-12-24T18:00:00Z
2023,16,401547617,GB,Car,FALSE,2023-12-24T18:00:00Z
2023,16,401547617,Car,GB,TRUE,2023-12-24T18:00:00Z
2023,16,401547618,Det,Min,FALSE,2023-12-24T18:00:00Z
2023,16,401547618,Min,Det,TRUE,2023-12-24T18:00:00Z
2023,16,401547615,TB,Jax,TRUE,2023-12-24T21:05:00Z
2023,16,401547615,Jax,TB,FALSE,2023-12-24T21:05:00Z
2023,16,401547619,Chi,Ari,TRUE,2023-12-24T21:25:00Z
2023,16,401547619,Ari,Chi,FALSE,2023-12-24T21:25:00Z
2023,16,401547620,Dal,Mia,FALSE,2023-12-24T21:25:00Z
2023,16,401547620,Mia,Dal,TRUE,2023-12-24T21:25:00Z
2023,16,401547621,Den,NE,TRUE,2023-12-25T01:15:00Z
2023,16,401547621,NE,Den,FALSE,2023-12-25T01:15:00Z
2023,16,401547351,KC,LV,TRUE,2023-12-25T18:00:00Z
2023,16,401547351,LV,KC,FALSE,2023-12-25T18:00:00Z
2023,16,401547241,NYG,Phi,FALSE,2023-12-25T21:30:00Z
2023,16,401547241,Phi,NYG,TRUE,2023-12-25T21:30:00Z
2023,16,401547622,SF,Bal,TRUE,2023-12-26T01:15:00Z
2023,16,401547622,Bal,SF,FALSE,2023-12-26T01:15:00Z
2023,17,401547623,Cle,NYJ,TRUE,2023-12-29T01:15:00Z
2023,17,401547623,NYJ,Cle,FALSE,2023-12-29T01:15:00Z
2023,17,401547624,Dal,Det,TRUE,2023-12-31T01:15:00Z
2023,17,401547624,Det,Dal,FALSE,2023-12-31T01:15:00Z
2023,17,401547625,Mia,Bal,FALSE,2023-12-31T18:00:00Z
2023,17,401547625,Bal,Mia,TRUE,2023-12-31T18:00:00Z
2023,17,401547626,Buf,NE,TRUE,2023-12-31T18:00:00Z
2023,17,401547626,NE,Buf,FALSE,2023-12-31T18:00:00Z
2023,17,401547627,Atl,Chi,FALSE,2023-12-31T18:00:00Z
2023,17,401547627,Chi,Atl,TRUE,2023-12-31T18:00:00Z
2023,17,401547628,Ind,LV,TRUE,2023-12-31T18:00:00Z
2023,17,401547628,LV,Ind,FALSE,2023-12-31T18:00:00Z
2023,17,401547629,Car,Jax,FALSE,2023-12-31T18:00:00Z
2023,17,401547629,Jax,Car,TRUE,2023-12-31T18:00:00Z
2023,17,401547631,Ten,Hou,FALSE,2023-12-31T18:00:00Z
2023,17,401547631,Hou,Ten,TRUE,2023-12-31T18:00:00Z
2023,17,401547632,LAR,NYG,FALSE,2023-12-31T18:00:00Z
2023,17,401547632,NYG,LAR,TRUE,2023-12-31T18:00:00Z
2023,17,401547633,Phi,Ari,TRUE,2023-12-31T18:00:00Z
2023,17,401547633,Ari,Phi,FALSE,2023-12-31T18:00:00Z
2023,17,401547634,NO,TB,FALSE,2023-12-31T18:00:00Z
2023,17,401547634,TB,NO,TRUE,2023-12-31T18:00:00Z
2023,17,401547635,SF,Wsh,FALSE,2023-12-31T18:00:00Z
2023,17,401547635,Wsh,SF,TRUE,2023-12-31T18:00:00Z
2023,17,401547636,Pit,Sea,FALSE,2023-12-31T21:05:00Z
2023,17,401547636,Sea,Pit,TRUE,2023-12-31T21:05:00Z
2023,17,401547235,Cin,KC,FALSE,2023-12-31T21:25:00Z
2023,17,401547235,KC,Cin,TRUE,2023-12-31T21:25:00Z
2023,17,401547630,Den,LAC,TRUE,2023-12-31T21:25:00Z
2023,17,401547630,LAC,Den,FALSE,2023-12-31T21:25:00Z
2023,17,401547637,GB,Min,FALSE,2024-01-01T01:20:00Z
2023,17,401547637,Min,GB,TRUE,2024-01-01T01:20:00Z
2023,18,401547638,Ari,Sea,TRUE,2024-01-07T08:01:00Z
2023,18,401547638,Sea,Ari,FALSE,2024-01-07T08:01:00Z
2023,18,401547639,Pit,Bal,FALSE,2024-01-07T08:01:00Z
2023,18,401547639,Bal,Pit,TRUE,2024-01-07T08:01:00Z
2023,18,401547640,TB,Car,FALSE,2024-01-07T08:01:00Z
2023,18,401547640,Car,TB,TRUE,2024-01-07T08:01:00Z
2023,18,401547641,Cin,Cle,TRUE,2024-01-07T08:01:00Z
2023,18,401547641,Cle,Cin,FALSE,2024-01-07T08:01:00Z
2023,18,401547642,Det,Min,TRUE,2024-01-07T08:01:00Z
2023,18,401547642,Min,Det,FALSE,2024-01-07T08:01:00Z
2023,18,401547643,Chi,GB,FALSE,2024-01-07T08:01:00Z
2023,18,401547643,GB,Chi,TRUE,2024-01-07T08:01:00Z
2023,18,401547644,Ind,Hou,TRUE,2024-01-07T08:01:00Z
2023,18,401547644,Hou,Ind,FALSE,2024-01-07T08:01:00Z
2023,18,401547645,KC,LAC,FALSE,2024-01-07T08:01:00Z
2023,18,401547645,LAC,KC,TRUE,2024-01-07T08:01:00Z
2023,18,401547646,Den,LV,FALSE,2024-01-07T08:01:00Z
2023,18,401547646,LV,Den,TRUE,2024-01-07T08:01:00Z
2023,18,401547647,Buf,Mia,FALSE,2024-01-07T08:01:00Z
2023,18,401547647,Mia,Buf,TRUE,2024-01-07T08:01:00Z
2023,18,401547648,NE,NYJ,TRUE,2024-01-07T08:01:00Z
2023,18,401547648,NYJ,NE,FALSE,2024-01-07T08:01:00Z
2023,18,401547649,Atl,NO,FALSE,2024-01-07T08:01:00Z
2023,18,401547649,NO,Atl,TRUE,2024-01-07T08:01:00Z
2023,18,401547650,NYG,Phi,TRUE,2024-01-07T08:01:00Z
2023,18,401547650,Phi,NYG,FALSE,2024-01-07T08:01:00Z
2023,18,401547651,LAR,SF,FALSE,2024-01-07T08:01:00Z
2023,18,401547651,SF,LAR,TRUE,2024-01-07T08:01:00Z
2023,18,401547652,Ten,Jax,TRUE,2024-01-07T08:01:00Z
2023,18,401547652,Jax,Ten,FALSE,2024-01-07T08:01:00Z
2023,18,401547653,Dal,Wsh,FALSE,2024-01-07T08:01:00Z
2023,18,401547653,Wsh,Dal,TRUE,2024-01-07T08:01:00Z
